source_column	ensembl_id	gene_symbol	unique_symbol
18302	ENSG00000247867	CTD-2530H12.1	True
18303	ENSG00000062282	DGAT2	True
18304	ENSG00000254814	RP11-535A19.1	True
18305	ENSG00000255507	RP11-535A19.2	True
18306	ENSG00000198382	UVRAG	True
18307	ENSG00000255421	CTD-2011F17.2	True
18308	ENSG00000085741	WNT11	True
18309	ENSG00000254933	RP11-619A14.2	True
18310	ENSG00000255362	RP11-619A14.3	True
18311	ENSG00000137492	PRKRIR	True
18312	ENSG00000179240	RP11-111M22.2	True
18313	ENSG00000272301	RP11-111M22.4	True
18314	ENSG00000271757	RP11-111M22.5	True
18315	ENSG00000255135	RP11-111M22.3	True
18316	ENSG00000158636	EMSY	True
18317	ENSG00000255479	RP11-672A2.6	True
18318	ENSG00000255363	RP11-672A2.5	True
18319	ENSG00000254810	RP11-672A2.4	True
18320	ENSG00000236304	AP001189.4	True
18321	ENSG00000137507	LRRC32	True
18322	ENSG00000254975	RP11-672A2.3	True
18323	ENSG00000254761	RP11-672A2.1	True
18324	ENSG00000254632	RP11-21L23.4	True
18325	ENSG00000182704	TSKU	True
18326	ENSG00000255100	RP11-21L23.3	True
18327	ENSG00000078124	ACER3	True
18328	ENSG00000254988	CTD-2547H18.1	True
18329	ENSG00000198488	B3GNT6	True
18330	ENSG00000149260	CAPN5	True
18331	ENSG00000254550	OMP	True
18332	ENSG00000137474	MYO7A	True
18333	ENSG00000178795	GDPD4	True
18334	ENSG00000149269	PAK1	True
18335	ENSG00000268635	RP11-739B23.1	True
18336	ENSG00000074201	CLNS1A	True
18337	ENSG00000178301	AQP11	True
18338	ENSG00000048649	RSF1	True
18339	ENSG00000087884	AAMDC	True
18340	ENSG00000254459	RP11-91P24.7	True
18341	ENSG00000254691	RP11-91P24.5	True
18342	ENSG00000255449	RP11-91P24.6	True
18343	ENSG00000149262	INTS4	True
18344	ENSG00000151364	KCTD14	True
18345	ENSG00000254829	RP11-7I15.3	True
18346	ENSG00000259112	NDUFC2-KCTD14	True
18347	ENSG00000254675	RP11-7I15.4	True
18348	ENSG00000151365	THRSP	True
18349	ENSG00000151366	NDUFC2	True
18350	ENSG00000159063	ALG8	True
18351	ENSG00000246174	KCTD21-AS1	True
18352	ENSG00000188997	KCTD21	True
18353	ENSG00000118369	USP35	True
18354	ENSG00000033327	GAB2	True
18355	ENSG00000254420	RP11-452H21.1	True
18356	ENSG00000254649	RP11-452H21.2	True
18357	ENSG00000251323	RP11-452H21.4	True
18358	ENSG00000137513	NARS2	True
18359	ENSG00000255084	RP11-843A23.1	True
18360	ENSG00000149256	TENM4	True
18361	ENSG00000254563	RP11-673F18.1	True
18362	ENSG00000255345	CTD-2337I7.1	True
18363	ENSG00000254885	RP11-802F5.1	True
18364	ENSG00000255209	RP11-258O13.1	True
18365	ENSG00000254434	CTD-2555I5.1	True
18366	ENSG00000255178	RP11-686G23.2	True
18367	ENSG00000245832	MIR4300HG	True
18368	ENSG00000254511	RP11-876F14.1	True
18369	ENSG00000255246	RP11-179A16.2	True
18370	ENSG00000182103	FAM181B	True
18371	ENSG00000255382	RP11-718B12.2	True
18372	ENSG00000137509	PRCP	True
18373	ENSG00000165490	DDIAS	True
18374	ENSG00000137502	RAB30	True
18375	ENSG00000246067	RAB30-AS1	True
18376	ENSG00000255503	RP11-113K21.4	True
18377	ENSG00000165494	PCF11	True
18378	ENSG00000269939	PCF11-AS1	True
18379	ENSG00000137494	ANKRD42	True
18380	ENSG00000254551	RP11-727A23.7	True
18381	ENSG00000137500	CCDC90B	True
18382	ENSG00000255234	RP11-727A23.10	True
18383	ENSG00000150672	DLG2	True
18384	ENSG00000255311	RP11-160H12.2	True
18385	ENSG00000254787	CTD-2537O9.1	True
18386	ENSG00000255555	AP000857.3	True
18387	ENSG00000171204	TMEM126B	True
18388	ENSG00000171202	TMEM126A	True
18389	ENSG00000137504	CREBZF	True
18390	ENSG00000179071	CCDC89	True
18391	ENSG00000137501	SYTL2	True
18392	ENSG00000150676	CCDC83	True
18393	ENSG00000255005	RP11-90K17.2	True
18394	ENSG00000073921	PICALM	True
18395	ENSG00000254699	RP11-12D16.2	True
18396	ENSG00000074266	EED	True
18397	ENSG00000149196	C11orf73	True
18398	ENSG00000149201	CCDC81	True
18399	ENSG00000254733	RP11-317J19.1	True
18400	ENSG00000151376	ME3	True
18401	ENSG00000254731	CTD-2005H7.1	True
18402	ENSG00000255250	CTD-2005H7.2	True
18403	ENSG00000150687	PRSS23	True
18404	ENSG00000269895	AP000654.4	True
18405	ENSG00000255471	RP11-736K20.5	True
18406	ENSG00000174804	FZD4	True
18407	ENSG00000246523	RP11-736K20.6	True
18408	ENSG00000166575	TMEM135	True
18409	ENSG00000255183	RP11-720D4.3	True
18410	ENSG00000255516	RP11-164N3.1	True
18411	ENSG00000255102	RP11-164N3.2	True
18412	ENSG00000255241	RP11-164N3.3	True
18413	ENSG00000123892	RAB38	True
18414	ENSG00000109861	CTSC	True
18415	ENSG00000255082	GRM5-AS1	True
18416	ENSG00000168959	GRM5	True
18417	ENSG00000077498	TYR	True
18418	ENSG00000086991	NOX4	True
18419	ENSG00000255429	RP11-643G5.6	True
18420	ENSG00000214414	TRIM77	True
18421	ENSG00000254971	RP11-313I2.11	True
18422	ENSG00000168930	TRIM49	True
18423	ENSG00000189253	TRIM64B	True
18424	ENSG00000223417	TRIM49D1	True
18425	ENSG00000233802	TRIM49D2	True
18426	ENSG00000204450	TRIM64	True
18427	ENSG00000204449	TRIM49C	True
18428	ENSG00000255009	UBTFL1	True
18429	ENSG00000077616	NAALAD2	True
18430	ENSG00000110172	CHORDC1	True
18431	ENSG00000255187	RP11-699F16.2	True
18432	ENSG00000255332	RP11-201M22.1	True
18433	ENSG00000165323	FAT3	True
18434	ENSG00000254705	RP11-675M1.2	True
18435	ENSG00000255506	RP11-203F8.1	True
18436	ENSG00000282916	RP11-676F20.4	True
18437	ENSG00000282940	RP11-676F20.5	True
18438	ENSG00000254874	RP11-676F20.1	True
18439	ENSG00000134640	MTNR1B	True
18440	ENSG00000180773	SLC36A4	True
18441	ENSG00000255233	RP11-755E23.3	True
18442	ENSG00000165325	CCDC67	True
18443	ENSG00000166002	SMCO4	True
18444	ENSG00000166004	CEP295	True
18445	ENSG00000254911	SCARNA9	True
18446	ENSG00000166012	TAF1D	True
18447	ENSG00000182919	C11orf54	True
18448	ENSG00000042429	MED17	True
18449	ENSG00000214376	VSTM5	True
18450	ENSG00000181333	HEPHL1	True
18451	ENSG00000110218	PANX1	True
18452	ENSG00000250519	RP11-680H20.2	True
18453	ENSG00000183560	IZUMO1R	True
18454	ENSG00000123901	GPR83	True
18455	ENSG00000020922	MRE11A	True
18456	ENSG00000255893	RP11-685N10.1	True
18457	ENSG00000168876	ANKRD49	True
18458	ENSG00000257057	C11orf97	True
18459	ENSG00000134627	PIWIL4	True
18460	ENSG00000196371	FUT4	True
18461	ENSG00000255929	RP11-867G2.8	True
18462	ENSG00000233536	RP11-867G2.5	True
18463	ENSG00000255666	RP11-867G2.6	True
18464	ENSG00000166025	AMOTL1	True
18465	ENSG00000256469	RP11-856F16.2	True
18466	ENSG00000150316	CWC15	True
18467	ENSG00000186280	KDM4D	True
18468	ENSG00000235268	KDM4E	True
18469	ENSG00000263465	SRSF8	True
18470	ENSG00000149218	ENDOD1	True
18471	ENSG00000245552	RP11-712B9.2	True
18472	ENSG00000149212	SESN3	True
18473	ENSG00000250390	RP11-338H14.1	True
18474	ENSG00000255605	RP11-644L4.1	True
18475	ENSG00000077458	FAM76B	True
18476	ENSG00000166037	CEP57	True
18477	ENSG00000087053	MTMR2	True
18478	ENSG00000184384	MAML2	True
18479	ENSG00000149231	CCDC82	True
18480	ENSG00000183340	JRKL	True
18481	ENSG00000255679	JRKL-AS1	True
18482	ENSG00000256684	RP11-49K4.2	True
18483	ENSG00000254587	RP11-360K13.1	True
18484	ENSG00000255039	RP11-882G5.1	True
18485	ENSG00000255502	RP11-379J13.2	True
18486	ENSG00000254599	RP11-115E19.1	True
18487	ENSG00000254830	RP11-99C10.1	True
18488	ENSG00000149972	CNTN5	True
18489	ENSG00000248027	CTD-2383M3.1	True
18490	ENSG00000165895	ARHGAP42	True
18491	ENSG00000170647	TMEM133	True
18492	ENSG00000082175	PGR	True
18493	ENSG00000137672	TRPC6	True
18494	ENSG00000187151	ANGPTL5	True
18495	ENSG00000110318	CEP126	True
18496	ENSG00000137691	C11orf70	True
18497	ENSG00000260008	RP11-732A21.2	True
18498	ENSG00000277459	RP11-732A21.3	True
18499	ENSG00000137693	YAP1	True
18500	ENSG00000254422	RP11-864G5.3	True
18501	ENSG00000023445	BIRC3	True
18502	ENSG00000110330	BIRC2	True
18503	ENSG00000152558	TMEM123	True
18504	ENSG00000255337	RP11-315O6.1	True
18505	ENSG00000255482	RP11-315O6.2	True
18506	ENSG00000137673	MMP7	True
18507	ENSG00000137674	MMP20	True
18508	ENSG00000256916	RP11-817J15.2	True
18509	ENSG00000281655	RP11-817J15.3	True
18510	ENSG00000137675	MMP27	True
18511	ENSG00000118113	MMP8	True
18512	ENSG00000166670	MMP10	True
18513	ENSG00000196611	MMP1	True
18514	ENSG00000149968	MMP3	True
18515	ENSG00000262406	MMP12	True
18516	ENSG00000137745	MMP13	True
18517	ENSG00000137692	DCUN1D5	True
18518	ENSG00000187240	DYNC2H1	True
18519	ENSG00000254987	RP11-563P16.1	True
18520	ENSG00000170962	PDGFD	True
18521	ENSG00000255548	RP11-617B3.2	True
18522	ENSG00000170967	DDI1	True
18523	ENSG00000256422	RP11-886D15.1	True
18524	ENSG00000196954	CASP4	True
18525	ENSG00000137757	CASP5	True
18526	ENSG00000137752	CASP1	True
18527	ENSG00000204397	CARD16	True
18528	ENSG00000255221	CARD17	True
18529	ENSG00000255501	CARD18	True
18530	ENSG00000254998	RP11-94P11.4	True
18531	ENSG00000152578	GRIA4	True
18532	ENSG00000170903	MSANTD4	True
18533	ENSG00000182359	KBTBD3	True
18534	ENSG00000149313	AASDHPPT	True
18535	ENSG00000254433	RP11-677I18.3	True
18536	ENSG00000254580	RP11-677I18.4	True
18537	ENSG00000152402	GUCY1A2	True
18538	ENSG00000261098	RP11-819C21.1	True
18539	ENSG00000152404	CWF19L2	True
18540	ENSG00000137760	ALKBH8	True
18541	ENSG00000110675	ELMOD1	True
18542	ENSG00000170290	SLN	True
18543	ENSG00000110660	SLC35F2	True
18544	ENSG00000179331	RAB39A	True
18545	ENSG00000166266	CUL5	True
18546	ENSG00000255467	RP11-144G7.2	True
18547	ENSG00000075239	ACAT1	True
18548	ENSG00000149308	NPAT	True
18549	ENSG00000149311	ATM	True
18550	ENSG00000166323	C11orf65	True
18551	ENSG00000178202	KDELC2	True
18552	ENSG00000110723	EXPH5	True
18553	ENSG00000178105	DDX10	True
18554	ENSG00000203334	RP11-25I9.3	True
18555	ENSG00000255528	RP11-25I9.2	True
18556	ENSG00000255028	RP11-708B6.2	True
18557	ENSG00000185742	C11orf87	True
18558	ENSG00000254659	RP11-262A12.1	True
18559	ENSG00000149289	ZC3H12C	True
18560	ENSG00000137710	RDX	True
18561	ENSG00000254416	RP11-347E10.1	True
18562	ENSG00000137714	FDX1	True
18563	ENSG00000137727	ARHGAP20	True
18564	ENSG00000271390	RP11-89C3.3	True
18565	ENSG00000271584	RP11-89C3.4	True
18566	ENSG00000150750	C11orf53	True
18567	ENSG00000196167	COLCA1	True
18568	ENSG00000214290	COLCA2	True
18569	ENSG00000110777	POU2AF1	True
18570	ENSG00000255208	RP11-794P6.3	True
18571	ENSG00000255093	RP11-794P6.2	True
18572	ENSG00000137707	BTG4	True
18573	ENSG00000254980	RP11-794P6.6	True
18574	ENSG00000183644	C11orf88	True
18575	ENSG00000204381	LAYN	True
18576	ENSG00000170145	SIK2	True
18577	ENSG00000137713	PPP2R1B	True
18578	ENSG00000254990	RP11-108O10.2	True
18579	ENSG00000086848	ALG9	True
18580	ENSG00000258529	RP11-108O10.8	True
18581	ENSG00000255561	FDXACB1	True
18582	ENSG00000137720	C11orf1	True
18583	ENSG00000109846	CRYAB	True
18584	ENSG00000170276	HSPB2	True
18585	ENSG00000254445	HSPB2-C11orf52	True
18586	ENSG00000149300	C11orf52	True
18587	ENSG00000150764	DIXDC1	True
18588	ENSG00000150768	DLAT	True
18589	ENSG00000150773	PIH1D2	True
18590	ENSG00000150776	C11orf57	True
18591	ENSG00000150779	TIMM8B	True
18592	ENSG00000204370	SDHD	True
18593	ENSG00000255292	AP002884.2	True
18594	ENSG00000150782	IL18	True
18595	ENSG00000254638	RP11-356J5.4	True
18596	ENSG00000150783	TEX12	True
18597	ENSG00000197580	BCO2	True
18598	ENSG00000150787	PTS	True
18599	ENSG00000188771	PLET1	True
18600	ENSG00000268472	RP11-356J5.13	True
18601	ENSG00000250303	RP11-356J5.12	True
18602	ENSG00000254968	RP11-65M17.3	True
18603	ENSG00000255484	RP11-65M17.1	True
18604	ENSG00000254626	RP11-27G22.1	True
18605	ENSG00000247416	RP11-629G13.1	True
18606	ENSG00000149294	NCAM1	True
18607	ENSG00000227487	NCAM1-AS1	True
18608	ENSG00000255129	RP11-839D17.3	True
18609	ENSG00000149292	TTC12	True
18610	ENSG00000170209	ANKK1	True
18611	ENSG00000256757	RP11-159N11.3	True
18612	ENSG00000149295	DRD2	True
18613	ENSG00000166682	TMPRSS5	True
18614	ENSG00000086827	ZW10	True
18615	ENSG00000256603	RP11-667M19.2	True
18616	ENSG00000228607	CLDN25	True
18617	ENSG00000048028	USP28	True
18618	ENSG00000256452	RP11-667M19.10	True
18619	ENSG00000149305	HTR3B	True
18620	ENSG00000166736	HTR3A	True
18621	ENSG00000109906	ZBTB16	True
18622	ENSG00000256947	RP11-64D24.2	True
18623	ENSG00000166741	NNMT	True
18624	ENSG00000256195	RP11-64D24.4	True
18625	ENSG00000180425	C11orf71	False
18626	ENSG00000282682	C11orf71	False
18627	ENSG00000076053	RBM7	True
18628	ENSG00000255663	RP11-212D19.4	True
18629	ENSG00000076043	REXO2	True
18630	ENSG00000095110	NXPE1	True
18631	ENSG00000137634	NXPE4	True
18632	ENSG00000204361	NXPE2	True
18633	ENSG00000182985	CADM1	True
18634	ENSG00000256972	AP000462.3	True
18635	ENSG00000255580	AP000462.2	True
18636	ENSG00000256281	RP11-136I14.2	True
18637	ENSG00000255689	RP11-136I14.5	True
18638	ENSG00000255599	AP000997.1	True
18639	ENSG00000260254	AP000997.2	True
18640	ENSG00000256717	AP000797.3	True
18641	ENSG00000246100	LINC00900	True
18642	ENSG00000257067	AP000797.4	True
18643	ENSG00000236437	AP001891.1	True
18644	ENSG00000237937	AP000770.1	True
18645	ENSG00000137656	BUD13	True
18646	ENSG00000226645	AP006216.10	True
18647	ENSG00000109917	ZPR1	True
18648	ENSG00000110243	APOA5	True
18649	ENSG00000236267	AP006216.5	True
18650	ENSG00000110244	APOA4	True
18651	ENSG00000110245	APOC3	True
18652	ENSG00000118137	APOA1	True
18653	ENSG00000235910	APOA1-AS	True
18654	ENSG00000160584	SIK3	True
18655	ENSG00000224077	AP000936.4	True
18656	ENSG00000168092	PAFAH1B2	True
18657	ENSG00000149577	SIDT2	True
18658	ENSG00000149591	TAGLN	True
18659	ENSG00000160613	PCSK7	True
18660	ENSG00000167257	RNF214	True
18661	ENSG00000186318	BACE1	True
18662	ENSG00000278768	BACE1-AS	True
18663	ENSG00000110274	CEP164	True
18664	ENSG00000250699	AP000892.4	True
18665	ENSG00000177103	DSCAML1	True
18666	ENSG00000270403	RP11-35P15.1	True
18667	ENSG00000137731	FXYD2	True
18668	ENSG00000254844	RP11-728F11.3	True
18669	ENSG00000255245	FXYD6-FXYD2	True
18670	ENSG00000254528	RP11-728F11.4	True
18671	ENSG00000137726	FXYD6	True
18672	ENSG00000137747	TMPRSS13	True
18673	ENSG00000110324	IL10RA	True
18674	ENSG00000255274	TMPRSS4-AS1	True
18675	ENSG00000279906	AP002962.1	True
18676	ENSG00000137648	TMPRSS4	True
18677	ENSG00000177098	SCN4B	True
18678	ENSG00000149575	SCN2B	True
18679	ENSG00000160593	JAML	True
18680	ENSG00000160588	MPZL3	True
18681	ENSG00000149573	MPZL2	True
18682	ENSG00000198851	CD3E	True
18683	ENSG00000167286	CD3D	True
18684	ENSG00000160654	CD3G	True
18685	ENSG00000110344	UBE4A	True
18686	ENSG00000254873	RP11-770J1.5	True
18687	ENSG00000167283	ATP5L	True
18688	ENSG00000255384	RP11-770J1.4	True
18689	ENSG00000118058	KMT2A	True
18690	ENSG00000255435	RP11-770J1.3	True
18691	ENSG00000172425	TTC36	True
18692	ENSG00000149582	TMEM25	True
18693	ENSG00000118096	IFT46	True
18694	ENSG00000095139	ARCN1	True
18695	ENSG00000019144	PHLDB1	True
18696	ENSG00000255176	AP002954.3	True
18697	ENSG00000118094	TREH	True
18698	ENSG00000255422	AP002954.4	True
18699	ENSG00000110367	DDX6	True
18700	ENSG00000278376	RP11-158I9.8	True
18701	ENSG00000160683	CXCR5	True
18702	ENSG00000245869	RP11-158I9.5	True
18703	ENSG00000186174	BCL9L	True
18704	ENSG00000110375	UPK2	True
18705	ENSG00000176302	FOXR1	True
18706	ENSG00000255121	RP11-110I1.12	True
18707	ENSG00000186166	CCDC84	True
18708	ENSG00000254428	RP11-110I1.11	True
18709	ENSG00000118181	RPS25	True
18710	ENSG00000196655	TRAPPC4	True
18711	ENSG00000137700	SLC37A4	True
18712	ENSG00000255114	RP11-110I1.6	True
18713	ENSG00000149428	HYOU1	True
18714	ENSG00000271751	RP11-110I1.14	True
18715	ENSG00000272186	RP11-110I1.13	True
18716	ENSG00000160695	VPS11	True
18717	ENSG00000256269	HMBS	True
18718	ENSG00000188486	H2AFX	True
18719	ENSG00000172269	DPAGT1	True
18720	ENSG00000172375	C2CD2L	True
18721	ENSG00000172273	HINFP	True
18722	ENSG00000172350	ABCG4	True
18723	ENSG00000160703	NLRX1	True
18724	ENSG00000172367	PDZD3	True
18725	ENSG00000248712	CCDC153	True
18726	ENSG00000110395	CBL	True
18727	ENSG00000076706	MCAM	True
18728	ENSG00000173456	RNF26	True
18729	ENSG00000245385	RP11-334E6.10	True
18730	ENSG00000223953	C1QTNF5	True
18731	ENSG00000235718	MFRP	True
18732	ENSG00000036672	USP2	True
18733	ENSG00000254740	RP11-334E6.3	True
18734	ENSG00000245248	USP2-AS1	True
18735	ENSG00000154096	THY1	True
18736	ENSG00000254561	RP11-196E1.3	True
18737	ENSG00000110400	PVRL1	True
18738	ENSG00000255247	CTD-2523D13.1	True
18739	ENSG00000254854	CTD-2523D13.2	True
18740	ENSG00000254863	RP11-831A10.2	True
18741	ENSG00000255216	RP11-831A10.1	True
18742	ENSG00000137699	TRIM29	True
18743	ENSG00000176984	AP000679.2	True
18744	ENSG00000184232	OAF	True
18745	ENSG00000137709	POU2F3	True
18746	ENSG00000259541	RP11-778O17.4	True
18747	ENSG00000181264	TMEM136	True
18748	ENSG00000196914	ARHGEF12	True
18749	ENSG00000149403	GRIK4	True
18750	ENSG00000250493	RP11-640N11.2	True
18751	ENSG00000154114	TBCEL	True
18752	ENSG00000109927	TECTA	True
18753	ENSG00000109929	SC5D	True
18754	ENSG00000246790	RP11-730K11.1	True
18755	ENSG00000137642	SORL1	True
18756	ENSG00000259571	BLID	True
18757	ENSG00000255090	MIR100HG	True
18758	ENSG00000255015	RP11-716H6.1	True
18759	ENSG00000255219	RP11-716H6.2	True
18760	ENSG00000154127	UBASH3B	True
18761	ENSG00000109943	CRTAM	True
18762	ENSG00000109944	C11orf63	True
18763	ENSG00000188909	BSX	True
18764	ENSG00000109971	HSPA8	True
18765	ENSG00000166250	CLMP	True
18766	ENSG00000254710	CTD-2216M2.1	True
18767	ENSG00000254823	RP11-109E10.1	True
18768	ENSG00000023171	GRAMD1B	True
18769	ENSG00000166257	SCN3B	True
18770	ENSG00000254467	RP11-634B22.4	True
18771	ENSG00000166261	ZNF202	True
18772	ENSG00000221931	OR6X1	True
18773	ENSG00000196099	OR6M1	True
18774	ENSG00000204300	TMEM225	True
18775	ENSG00000181518	OR8D4	True
18776	ENSG00000171014	OR4D5	True
18777	ENSG00000181499	OR6T1	True
18778	ENSG00000196248	OR10S1	True
18779	ENSG00000198674	OR10G6	True
18780	ENSG00000254737	OR10G4	True
18781	ENSG00000236981	OR10G9	True
18782	ENSG00000234560	OR10G8	True
18783	ENSG00000182634	OR10G7	True
18784	ENSG00000110002	VWA5A	True
18785	ENSG00000197309	OR10D3	True
18786	ENSG00000197849	OR8G1	True
18787	ENSG00000255298	OR8G5	True
18788	ENSG00000196341	OR8D1	True
18789	ENSG00000197263	OR8D2	True
18790	ENSG00000204293	OR8B2	True
18791	ENSG00000196661	OR8B3	True
18792	ENSG00000198657	OR8B4	True
18793	ENSG00000197125	OR8B8	True
18794	ENSG00000170953	OR8B12	True
18795	ENSG00000196119	OR8A1	True
18796	ENSG00000154143	PANX3	True
18797	ENSG00000154144	TBRG1	True
18798	ENSG00000110013	SIAE	True
18799	ENSG00000064199	SPA17	True
18800	ENSG00000154146	NRGN	True
18801	ENSG00000255045	RP11-677M14.2	True
18802	ENSG00000019102	VSIG2	True
18803	ENSG00000149564	ESAM	True
18804	ENSG00000250073	RP11-677M14.3	True
18805	ENSG00000120458	MSANTD2	True
18806	ENSG00000279342	AP000866.1	True
18807	ENSG00000245498	RP11-677M14.7	True
18808	ENSG00000154134	ROBO3	True
18809	ENSG00000254568	RP11-664I21.5	True
18810	ENSG00000154133	ROBO4	True
18811	ENSG00000254943	RP11-664I21.6	True
18812	ENSG00000165478	HEPACAM	True
18813	ENSG00000221932	HEPN1	True
18814	ENSG00000149548	CCDC15	True
18815	ENSG00000134955	SLC37A2	True
18816	ENSG00000150433	TMEM218	True
18817	ENSG00000255475	RP11-687M24.4	True
18818	ENSG00000254880	PKNOX2-AS1	True
18819	ENSG00000165495	PKNOX2	True
18820	ENSG00000254932	RP11-687M24.8	True
18821	ENSG00000149557	FEZ1	True
18822	ENSG00000255537	AP000708.1	True
18823	ENSG00000149547	EI24	True
18824	ENSG00000254671	STT3A-AS1	True
18825	ENSG00000134910	STT3A	True
18826	ENSG00000149554	CHEK1	True
18827	ENSG00000134940	ACRV1	True
18828	ENSG00000171053	PATE1	True
18829	ENSG00000196844	PATE2	True
18830	ENSG00000236027	PATE3	True
18831	ENSG00000237353	PATE4	True
18832	ENSG00000260209	RP11-680F20.10	True
18833	ENSG00000198331	HYLS1	True
18834	ENSG00000110060	PUS3	True
18835	ENSG00000255027	RP11-680F20.9	True
18836	ENSG00000109832	DDX25	True
18837	ENSG00000255124	RP11-680F20.5	True
18838	ENSG00000254790	RP11-680F20.4	True
18839	ENSG00000254967	RP11-680F20.6	True
18840	ENSG00000064309	CDON	True
18841	ENSG00000264299	RP11-680F20.12	True
18842	ENSG00000261257	RP11-673E11.2	True
18843	ENSG00000254833	RP11-50B3.2	True
18844	ENSG00000165526	RPUSD4	True
18845	ENSG00000254694	RP11-50B3.4	True
18846	ENSG00000197798	FAM118B	True
18847	ENSG00000182934	SRPRA	True
18848	ENSG00000110074	FOXRED1	True
18849	ENSG00000150455	TIRAP	True
18850	ENSG00000254905	RP11-712L6.7	True
18851	ENSG00000255062	RP11-712L6.5	True
18852	ENSG00000110063	DCPS	True
18853	ENSG00000280832	ST3GAL4-AS1	True
18854	ENSG00000110080	ST3GAL4	True
18855	ENSG00000149571	KIRREL3	True
18856	ENSG00000257271	KIRREL3-AS1	True
18857	ENSG00000254607	RP11-115C10.1	True
18858	ENSG00000254938	RP11-688I9.4	True
18859	ENSG00000254960	KIRREL3-AS2	True
18860	ENSG00000255317	RP11-688I9.2	True
18861	ENSG00000218109	KIRREL3-AS3	True
18862	ENSG00000255546	RP11-168K9.1	True
18863	ENSG00000255087	RP11-168K9.2	True
18864	ENSG00000272981	CTD-2234N14.2	True
18865	ENSG00000272642	CTD-2234N14.1	True
18866	ENSG00000273409	RP11-480C22.1	True
18867	ENSG00000273415	RP11-702B10.2	True
18868	ENSG00000272575	RP11-702B10.1	True
18869	ENSG00000134954	ETS1	True
18870	ENSG00000254588	RP11-1007G5.2	True
18871	ENSG00000270160	RP11-264E20.2	True
18872	ENSG00000255465	RP11-264E20.1	True
18873	ENSG00000245008	RP11-744N12.3	True
18874	ENSG00000151702	FLI1	True
18875	ENSG00000254703	SENCR	True
18876	ENSG00000151704	KCNJ1	True
18877	ENSG00000120457	KCNJ5	True
18878	ENSG00000174370	C11orf45	True
18879	ENSG00000120471	TP53AIP1	True
18880	ENSG00000134909	ARHGAP32	True
18881	ENSG00000043039	BARX2	True
18882	ENSG00000281386	RP11-237N19.3	True
18883	ENSG00000281097	LINC01395	True
18884	ENSG00000151715	TMEM45B	True
18885	ENSG00000170322	NFRKB	True
18886	ENSG00000170325	PRDM10	True
18887	ENSG00000233220	LINC00167	True
18888	ENSG00000084234	APLP2	True
18889	ENSG00000149418	ST14	True
18890	ENSG00000196323	ZBTB44	True
18891	ENSG00000175773	RP11-121M22.1	True
18892	ENSG00000134917	ADAMTS8	True
18893	ENSG00000166106	ADAMTS15	True
18894	ENSG00000175728	C11orf44	True
18895	ENSG00000254842	RP11-890B15.2	True
18896	ENSG00000255455	RP11-890B15.3	True
18897	ENSG00000120451	SNX19	True
18898	ENSG00000236129	AP002856.4	True
18899	ENSG00000227125	AP002856.6	True
18900	ENSG00000237612	AP002856.7	True
18901	ENSG00000231698	AP002856.5	True
